Provider_ID,Measure,Rate,Footnote,Start_Quarter,End_Quarter
150115,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.004,,3Q2022,2Q2024
150125,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150125,Air Embolism,0.081,,3Q2022,2Q2024
150125,Blood Incompatibility,0.000,,3Q2022,2Q2024
150125,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.326,,3Q2022,2Q2024
150126,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150126,Air Embolism,0.000,,3Q2022,2Q2024
150126,Blood Incompatibility,0.000,,3Q2022,2Q2024
150126,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.483,,3Q2022,2Q2024
150128,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150128,Air Embolism,0.000,,3Q2022,2Q2024
150128,Blood Incompatibility,0.000,,3Q2022,2Q2024
150128,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.657,,3Q2022,2Q2024
150133,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150133,Air Embolism,0.000,,3Q2022,2Q2024
150133,Blood Incompatibility,0.000,,3Q2022,2Q2024
150133,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
150146,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150146,Air Embolism,0.000,,3Q2022,2Q2024
150146,Blood Incompatibility,0.000,,3Q2022,2Q2024
150146,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
150149,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150149,Air Embolism,0.000,,3Q2022,2Q2024
150149,Blood Incompatibility,0.000,,3Q2022,2Q2024
150149,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
150150,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150150,Air Embolism,0.000,,3Q2022,2Q2024
150150,Blood Incompatibility,0.000,,3Q2022,2Q2024
150150,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
150153,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150153,Air Embolism,0.000,,3Q2022,2Q2024
150153,Blood Incompatibility,0.000,,3Q2022,2Q2024
150153,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
150157,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150157,Air Embolism,0.000,,3Q2022,2Q2024
150157,Blood Incompatibility,0.000,,3Q2022,2Q2024
150157,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
150158,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150158,Air Embolism,0.000,,3Q2022,2Q2024
150158,Blood Incompatibility,0.000,,3Q2022,2Q2024
150158,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.444,,3Q2022,2Q2024
150160,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150160,Air Embolism,0.000,,3Q2022,2Q2024
150160,Blood Incompatibility,0.000,,3Q2022,2Q2024
150160,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.977,,3Q2022,2Q2024
150161,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150161,Air Embolism,0.000,,3Q2022,2Q2024
150161,Blood Incompatibility,0.000,,3Q2022,2Q2024
150161,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.275,,3Q2022,2Q2024
150162,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150162,Air Embolism,0.000,,3Q2022,2Q2024
150162,Blood Incompatibility,0.000,,3Q2022,2Q2024
150162,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.258,,3Q2022,2Q2024
150165,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150165,Air Embolism,0.000,,3Q2022,2Q2024
150165,Blood Incompatibility,0.000,,3Q2022,2Q2024
150165,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
150166,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150166,Air Embolism,0.000,,3Q2022,2Q2024
150166,Blood Incompatibility,0.000,,3Q2022,2Q2024
150166,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
150167,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150167,Air Embolism,0.000,,3Q2022,2Q2024
150167,Blood Incompatibility,0.000,,3Q2022,2Q2024
150167,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
150168,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150168,Air Embolism,0.000,,3Q2022,2Q2024
150168,Blood Incompatibility,0.000,,3Q2022,2Q2024
150168,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
150169,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150169,Air Embolism,0.000,,3Q2022,2Q2024
150169,Blood Incompatibility,0.000,,3Q2022,2Q2024
150169,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.521,,3Q2022,2Q2024
150172,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150172,Air Embolism,0.000,,3Q2022,2Q2024
150172,Blood Incompatibility,0.000,,3Q2022,2Q2024
150172,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
150173,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150173,Air Embolism,0.000,,3Q2022,2Q2024
150173,Blood Incompatibility,0.000,,3Q2022,2Q2024
150173,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.158,,3Q2022,2Q2024
150177,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150177,Air Embolism,0.000,,3Q2022,2Q2024
150177,Blood Incompatibility,0.000,,3Q2022,2Q2024
150177,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
150179,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150179,Air Embolism,0.000,,3Q2022,2Q2024
150179,Blood Incompatibility,0.000,,3Q2022,2Q2024
150179,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
150181,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150181,Air Embolism,0.000,,3Q2022,2Q2024
150181,Blood Incompatibility,0.000,,3Q2022,2Q2024
150181,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
150183,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150183,Air Embolism,0.000,,3Q2022,2Q2024
150183,Blood Incompatibility,0.000,,3Q2022,2Q2024
150183,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
150193,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
150193,Air Embolism,0.000,,3Q2022,2Q2024
150193,Blood Incompatibility,0.000,,3Q2022,2Q2024
150193,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
160001,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160001,Air Embolism,0.000,,3Q2022,2Q2024
160001,Blood Incompatibility,0.000,,3Q2022,2Q2024
160001,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.280,,3Q2022,2Q2024
160013,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160013,Air Embolism,0.000,,3Q2022,2Q2024
160013,Blood Incompatibility,0.000,,3Q2022,2Q2024
160013,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.355,,3Q2022,2Q2024
160016,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160016,Air Embolism,0.000,,3Q2022,2Q2024
160016,Blood Incompatibility,0.000,,3Q2022,2Q2024
160016,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.417,,3Q2022,2Q2024
160028,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160028,Air Embolism,0.000,,3Q2022,2Q2024
160028,Blood Incompatibility,0.000,,3Q2022,2Q2024
160028,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.456,,3Q2022,2Q2024
160029,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160029,Air Embolism,0.000,,3Q2022,2Q2024
160029,Blood Incompatibility,0.000,,3Q2022,2Q2024
160029,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.940,,3Q2022,2Q2024
160030,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160030,Air Embolism,0.000,,3Q2022,2Q2024
160030,Blood Incompatibility,0.000,,3Q2022,2Q2024
160030,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.717,,3Q2022,2Q2024
160032,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160032,Air Embolism,0.000,,3Q2022,2Q2024
160032,Blood Incompatibility,0.000,,3Q2022,2Q2024
160032,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
160033,Foreign Object Retained After Surgery,0.123,,3Q2022,2Q2024
160033,Air Embolism,0.000,,3Q2022,2Q2024
160033,Blood Incompatibility,0.000,,3Q2022,2Q2024
160033,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.614,,3Q2022,2Q2024
160040,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160040,Air Embolism,0.000,,3Q2022,2Q2024
160040,Blood Incompatibility,0.000,,3Q2022,2Q2024
160040,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
160045,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160045,Air Embolism,0.000,,3Q2022,2Q2024
160045,Blood Incompatibility,0.000,,3Q2022,2Q2024
160045,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.752,,3Q2022,2Q2024
160047,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160047,Air Embolism,0.000,,3Q2022,2Q2024
160047,Blood Incompatibility,0.000,,3Q2022,2Q2024
160047,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.272,,3Q2022,2Q2024
160057,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160057,Air Embolism,0.000,,3Q2022,2Q2024
160057,Blood Incompatibility,0.000,,3Q2022,2Q2024
160057,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.242,,3Q2022,2Q2024
160058,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160058,Air Embolism,0.071,,3Q2022,2Q2024
160058,Blood Incompatibility,0.000,,3Q2022,2Q2024
160058,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.569,,3Q2022,2Q2024
160064,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160064,Air Embolism,0.000,,3Q2022,2Q2024
160064,Blood Incompatibility,0.000,,3Q2022,2Q2024
160064,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.415,,3Q2022,2Q2024
160067,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160067,Air Embolism,0.000,,3Q2022,2Q2024
160067,Blood Incompatibility,0.000,,3Q2022,2Q2024
160067,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.371,,3Q2022,2Q2024
160069,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160069,Air Embolism,0.000,,3Q2022,2Q2024
160069,Blood Incompatibility,0.000,,3Q2022,2Q2024
160069,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.353,,3Q2022,2Q2024
160079,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160079,Air Embolism,0.000,,3Q2022,2Q2024
160079,Blood Incompatibility,0.000,,3Q2022,2Q2024
160079,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.505,,3Q2022,2Q2024
160080,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160080,Air Embolism,0.000,,3Q2022,2Q2024
160080,Blood Incompatibility,0.000,,3Q2022,2Q2024
160080,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
160082,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160082,Air Embolism,0.000,,3Q2022,2Q2024
160082,Blood Incompatibility,0.000,,3Q2022,2Q2024
160082,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.660,,3Q2022,2Q2024
160083,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160083,Air Embolism,0.000,,3Q2022,2Q2024
160083,Blood Incompatibility,0.000,,3Q2022,2Q2024
160083,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.321,,3Q2022,2Q2024
160089,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160089,Air Embolism,0.000,,3Q2022,2Q2024
160089,Blood Incompatibility,0.000,,3Q2022,2Q2024
160089,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
160101,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160101,Air Embolism,0.000,,3Q2022,2Q2024
160101,Blood Incompatibility,0.000,,3Q2022,2Q2024
160101,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
160104,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160104,Air Embolism,0.000,,3Q2022,2Q2024
160104,Blood Incompatibility,0.000,,3Q2022,2Q2024
160104,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
160110,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160110,Air Embolism,0.000,,3Q2022,2Q2024
160110,Blood Incompatibility,0.000,,3Q2022,2Q2024
160110,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.802,,3Q2022,2Q2024
160112,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160112,Air Embolism,0.000,,3Q2022,2Q2024
160112,Blood Incompatibility,0.000,,3Q2022,2Q2024
160112,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
160117,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160117,Air Embolism,0.000,,3Q2022,2Q2024
160117,Blood Incompatibility,0.000,,3Q2022,2Q2024
160117,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.509,,3Q2022,2Q2024
160124,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160124,Air Embolism,0.000,,3Q2022,2Q2024
160124,Blood Incompatibility,0.000,,3Q2022,2Q2024
160124,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
160146,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160146,Air Embolism,0.000,,3Q2022,2Q2024
160146,Blood Incompatibility,0.000,,3Q2022,2Q2024
160146,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.507,,3Q2022,2Q2024
160147,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160147,Air Embolism,0.000,,3Q2022,2Q2024
160147,Blood Incompatibility,0.000,,3Q2022,2Q2024
160147,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
160153,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
160153,Air Embolism,0.000,,3Q2022,2Q2024
160153,Blood Incompatibility,0.000,,3Q2022,2Q2024
160153,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.515,,3Q2022,2Q2024
170006,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
170006,Air Embolism,0.000,,3Q2022,2Q2024
170006,Blood Incompatibility,0.000,,3Q2022,2Q2024
170006,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
170009,Foreign Object Retained After Surgery,0.000,,3Q2022,2Q2024
170009,Air Embolism,0.000,,3Q2022,2Q2024
170009,Blood Incompatibility,0.000,,3Q2022,2Q2024
170009,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2022,2Q2024
170012,Foreign Object Retained After Surgery,0.204,,3Q2022,2Q2024
170012,Air Embolism,0.000,,3Q2022,2Q2024
170012,Blood Incompatibility,0.000,,3Q2022,2Q2024
