Provider_ID,Measure,Rate
150146,"Falls and Trauma",0
150149,"Foreign Object Retained After Surgery",0
150149,"Air Embolism",0
150149,"Blood Incompatibility",0
150149,"Falls and Trauma",0
150150,"Foreign Object Retained After Surgery",0
150150,"Air Embolism",0
150150,"Blood Incompatibility",0
150150,"Falls and Trauma",0
150153,"Foreign Object Retained After Surgery",0
150153,"Air Embolism",0
150153,"Blood Incompatibility",0
150153,"Falls and Trauma",0
150157,"Foreign Object Retained After Surgery",0
150157,"Air Embolism",0
150157,"Blood Incompatibility",0
150157,"Falls and Trauma",0
150158,"Foreign Object Retained After Surgery",0
150158,"Air Embolism",0
150158,"Blood Incompatibility",0
150158,"Falls and Trauma",0.444
150160,"Foreign Object Retained After Surgery",0
150160,"Air Embolism",0
150160,"Blood Incompatibility",0
150160,"Falls and Trauma",0.977
150161,"Foreign Object Retained After Surgery",0
150161,"Air Embolism",0
150161,"Blood Incompatibility",0
150161,"Falls and Trauma",0.275
150162,"Foreign Object Retained After Surgery",0
150162,"Air Embolism",0
150162,"Blood Incompatibility",0
150162,"Falls and Trauma",0.258
150165,"Foreign Object Retained After Surgery",0
150165,"Air Embolism",0
150165,"Blood Incompatibility",0
150165,"Falls and Trauma",0
150166,"Foreign Object Retained After Surgery",0
150166,"Air Embolism",0
150166,"Blood Incompatibility",0
150166,"Falls and Trauma",0
150167,"Foreign Object Retained After Surgery",0
150167,"Air Embolism",0
150167,"Blood Incompatibility",0
150167,"Falls and Trauma",0
150168,"Foreign Object Retained After Surgery",0
150168,"Air Embolism",0
150168,"Blood Incompatibility",0
150168,"Falls and Trauma",0
150169,"Foreign Object Retained After Surgery",0
150169,"Air Embolism",0
150169,"Blood Incompatibility",0
150169,"Falls and Trauma",1.521
150172,"Foreign Object Retained After Surgery",0
150172,"Air Embolism",0
150172,"Blood Incompatibility",0
150172,"Falls and Trauma",0
150173,"Foreign Object Retained After Surgery",0
150173,"Air Embolism",0
150173,"Blood Incompatibility",0
150173,"Falls and Trauma",0.158
150177,"Foreign Object Retained After Surgery",0
150177,"Air Embolism",0
150177,"Blood Incompatibility",0
150177,"Falls and Trauma",0
150179,"Foreign Object Retained After Surgery",0
150179,"Air Embolism",0
150179,"Blood Incompatibility",0
150179,"Falls and Trauma",0
150181,"Foreign Object Retained After Surgery",0
150181,"Air Embolism",0
150181,"Blood Incompatibility",0
150181,"Falls and Trauma",0
150183,"Foreign Object Retained After Surgery",0
150183,"Air Embolism",0
150183,"Blood Incompatibility",0
150183,"Falls and Trauma",0
150193,"Foreign Object Retained After Surgery",0
150193,"Air Embolism",0
150193,"Blood Incompatibility",0
150193,"Falls and Trauma",0
160001,"Foreign Object Retained After Surgery",0
160001,"Air Embolism",0
160001,"Blood Incompatibility",0
160001,"Falls and Trauma",1.28
160013,"Foreign Object Retained After Surgery",0
160013,"Air Embolism",0
160013,"Blood Incompatibility",0
160013,"Falls and Trauma",1.355
160016,"Foreign Object Retained After Surgery",0
160016,"Air Embolism",0
160016,"Blood Incompatibility",0
160016,"Falls and Trauma",0.417
160028,"Foreign Object Retained After Surgery",0
160028,"Air Embolism",0
160028,"Blood Incompatibility",0
160028,"Falls and Trauma",0.456
160029,"Foreign Object Retained After Surgery",0
160029,"Air Embolism",0
160029,"Blood Incompatibility",0
160029,"Falls and Trauma",0.94
160030,"Foreign Object Retained After Surgery",0
160030,"Air Embolism",0
160030,"Blood Incompatibility",0
160030,"Falls and Trauma",0.717
160032,"Foreign Object Retained After Surgery",0
160032,"Air Embolism",0
160032,"Blood Incompatibility",0
160032,"Falls and Trauma",0
160033,"Foreign Object Retained After Surgery",0.123
160033,"Air Embolism",0
160033,"Blood Incompatibility",0
160033,"Falls and Trauma",0.614
160040,"Foreign Object Retained After Surgery",0
160040,"Air Embolism",0
160040,"Blood Incompatibility",0
160040,"Falls and Trauma",0
160045,"Foreign Object Retained After Surgery",0
160045,"Air Embolism",0
160045,"Blood Incompatibility",0
160045,"Falls and Trauma",0.752
160047,"Foreign Object Retained After Surgery",0
160047,"Air Embolism",0
160047,"Blood Incompatibility",0
160047,"Falls and Trauma",0.272
160057,"Foreign Object Retained After Surgery",0
160057,"Air Embolism",0
160057,"Blood Incompatibility",0
160057,"Falls and Trauma",0.242
160058,"Foreign Object Retained After Surgery",0
160058,"Air Embolism",0.071
160058,"Blood Incompatibility",0
160058,"Falls and Trauma",0.569
160064,"Foreign Object Retained After Surgery",0
160064,"Air Embolism",0
160064,"Blood Incompatibility",0
160064,"Falls and Trauma",0.415
160067,"Foreign Object Retained After Surgery",0
160067,"Air Embolism",0
160067,"Blood Incompatibility",0
160067,"Falls and Trauma",0.371
160069,"Foreign Object Retained After Surgery",0
160069,"Air Embolism",0
160069,"Blood Incompatibility",0
160069,"Falls and Trauma",0.353
160079,"Foreign Object Retained After Surgery",0
160079,"Air Embolism",0
160079,"Blood Incompatibility",0
160079,"Falls and Trauma",0.505
160080,"Foreign Object Retained After Surgery",0
160080,"Air Embolism",0
160080,"Blood Incompatibility",0
160080,"Falls and Trauma",0
160082,"Foreign Object Retained After Surgery",0
160082,"Air Embolism",0
160082,"Blood Incompatibility",0
160082,"Falls and Trauma",0.66
160083,"Foreign Object Retained After Surgery",0
160083,"Air Embolism",0
160083,"Blood Incompatibility",0
160083,"Falls and Trauma",0.321
160089,"Foreign Object Retained After Surgery",0
160089,"Air Embolism",0
160089,"Blood Incompatibility",0
160089,"Falls and Trauma",0
160101,"Foreign Object Retained After Surgery",0
160101,"Air Embolism",0
160101,"Blood Incompatibility",0
160101,"Falls and Trauma",0
160104,"Foreign Object Retained After Surgery",0
160104,"Air Embolism",0
160104,"Blood Incompatibility",0
160104,"Falls and Trauma",0
160110,"Foreign Object Retained After Surgery",0
160110,"Air Embolism",0
160110,"Blood Incompatibility",0
160110,"Falls and Trauma",0.802
160112,"Foreign Object Retained After Surgery",0
160112,"Air Embolism",0
160112,"Blood Incompatibility",0
160112,"Falls and Trauma",0
160117,"Foreign Object Retained After Surgery",0
160117,"Air Embolism",0
160117,"Blood Incompatibility",0
160117,"Falls and Trauma",0.509
160124,"Foreign Object Retained After Surgery",0
160124,"Air Embolism",0
160124,"Blood Incompatibility",0
160124,"Falls and Trauma",0
160146,"Foreign Object Retained After Surgery",0
160146,"Air Embolism",0
160146,"Blood Incompatibility",0
160146,"Falls and Trauma",0.507
160147,"Foreign Object Retained After Surgery",0
160147,"Air Embolism",0
160147,"Blood Incompatibility",0
160147,"Falls and Trauma",0
160153,"Foreign Object Retained After Surgery",0
160153,"Air Embolism",0
160153,"Blood Incompatibility",0
160153,"Falls and Trauma",0.515
170006,"Foreign Object Retained After Surgery",0
170006,"Air Embolism",0
170006,"Blood Incompatibility",0
170006,"Falls and Trauma",0
170009,"Foreign Object Retained After Surgery",0
170009,"Air Embolism",0
170009,"Blood Incompatibility",0
170009,"Falls and Trauma",0
170012,"Foreign Object Retained After Surgery",0.204
170012,"Air Embolism",0
170012,"Blood Incompatibility",0
170012,"Falls and Trauma",0
170013,"Foreign Object Retained After Surgery",0
170013,"Air Embolism",0
170013,"Blood Incompatibility",0
170013,"Falls and Trauma",0.676
170014,"Foreign Object Retained After Surgery",0
170014,"Air Embolism",0
170014,"Blood Incompatibility",0
170014,"Falls and Trauma",0
170016,"Foreign Object Retained After Surgery",0
170016,"Air Embolism",0
170016,"Blood Incompatibility",0
170016,"Falls and Trauma",0.197
170017,"Foreign Object Retained After Surgery",0
170017,"Air Embolism",0
170017,"Blood Incompatibility",0
170017,"Falls and Trauma",0
170020,"Foreign Object Retained After Surgery",0
170020,"Air Embolism",0
170020,"Blood Incompatibility",0
170020,"Falls and Trauma",0
170023,"Foreign Object Retained After Surgery",0
170023,"Air Embolism",0
170023,"Blood Incompatibility",0
170023,"Falls and Trauma",0
170027,"Foreign Object Retained After Surgery",0
170027,"Air Embolism",0
170027,"Blood Incompatibility",0
170027,"Falls and Trauma",0
170040,"Foreign Object Retained After Surgery",0
170040,"Air Embolism",0
170040,"Blood Incompatibility",0
170040,"Falls and Trauma",0.28
170049,"Foreign Object Retained After Surgery",0
170049,"Air Embolism",0
170049,"Blood Incompatibility",0
170049,"Falls and Trauma",0.333
170068,"Foreign Object Retained After Surgery",0
170068,"Air Embolism",0
170068,"Blood Incompatibility",0
170068,"Falls and Trauma",0
170074,"Foreign Object Retained After Surgery",0
170074,"Air Embolism",0
170074,"Blood Incompatibility",0
170074,"Falls and Trauma",0
170086,"Foreign Object Retained After Surgery",0.078
170086,"Air Embolism",0
170086,"Blood Incompatibility",0
170086,"Falls and Trauma",0.312
170103,"Foreign Object Retained After Surgery",0
170103,"Air Embolism",0
170103,"Blood Incompatibility",0
170103,"Falls and Trauma",0
170104,"Foreign Object Retained After Surgery",0
170104,"Air Embolism",0
170104,"Blood Incompatibility",0
170104,"Falls and Trauma",0.993
170105,"Foreign Object Retained After Surgery",0
170105,"Air Embolism",0
170105,"Blood Incompatibility",0
170105,"Falls and Trauma",0
170109,"Foreign Object Retained After Surgery",0
170109,"Air Embolism",0
170109,"Blood Incompatibility",0
170109,"Falls and Trauma",0
170120,"Foreign Object Retained After Surgery",1.149
170120,"Air Embolism",0
170120,"Blood Incompatibility",0
170120,"Falls and Trauma",0
170122,"Foreign Object Retained After Surgery",0
170122,"Air Embolism",0
170122,"Blood Incompatibility",0
170122,"Falls and Trauma",1.22
170123,"Foreign Object Retained After Surgery",0
170123,"Air Embolism",0
170123,"Blood Incompatibility",0
170123,"Falls and Trauma",0.417
170137,"Foreign Object Retained After Surgery",0
170137,"Air Embolism",0
170137,"Blood Incompatibility",0
170137,"Falls and Trauma",0
170142,"Foreign Object Retained After Surgery",0
170142,"Air Embolism",0
170142,"Blood Incompatibility",0
170142,"Falls and Trauma",0.421
170146,"Foreign Object Retained After Surgery",0
170146,"Air Embolism",0
170146,"Blood Incompatibility",0
170146,"Falls and Trauma",0
170175,"Foreign Object Retained After Surgery",0
170175,"Air Embolism",0
170175,"Blood Incompatibility",0
170175,"Falls and Trauma",1.211
170176,"Foreign Object Retained After Surgery",0
170176,"Air Embolism",0
170176,"Blood Incompatibility",0
170176,"Falls and Trauma",0.51
170182,"Foreign Object Retained After Surgery",0
170182,"Air Embolism",0
170182,"Blood Incompatibility",0
170182,"Falls and Trauma",0.335
170183,"Foreign Object Retained After Surgery",0
170183,"Air Embolism",0
170183,"Blood Incompatibility",0
170183,"Falls and Trauma",3.984
170185,"Foreign Object Retained After Surgery",0
170185,"Air Embolism",0
170185,"Blood Incompatibility",0
170185,"Falls and Trauma",0
170186,"Foreign Object Retained After Surgery",0
170186,"Air Embolism",0
170186,"Blood Incompatibility",0
170186,"Falls and Trauma",0.616
170187,"Foreign Object Retained After Surgery",0
170187,"Air Embolism",0
170187,"Blood Incompatibility",0
170187,"Falls and Trauma",1.248
170188,"Foreign Object Retained After Surgery",0
170188,"Air Embolism",0
170188,"Blood Incompatibility",0
170188,"Falls and Trauma",0
170190,"Foreign Object Retained After Surgery",0
170190,"Air Embolism",0
170190,"Blood Incompatibility",0
170190,"Falls and Trauma",0
170191,"Foreign Object Retained After Surgery",0
170191,"Air Embolism",0
170191,"Blood Incompatibility",0
170191,"Falls and Trauma",0
170194,"Foreign Object Retained After Surgery",0
170194,"Air Embolism",0
170194,"Blood Incompatibility",0
170194,"Falls and Trauma",0
170196,"Foreign Object Retained After Surgery",0
170196,"Air Embolism",0
170196,"Blood Incompatibility",0
170196,"Falls and Trauma",0
170197,"Foreign Object Retained After Surgery",0.532
170197,"Air Embolism",0
170197,"Blood Incompatibility",0
170197,"Falls and Trauma",0.532
170198,"Foreign Object Retained After Surgery",0
170198,"Air Embolism",0
170198,"Blood Incompatibility",0
170198,"Falls and Trauma",1.916
170199,"Foreign Object Retained After Surgery",0
170199,"Air Embolism",0
170199,"Blood Incompatibility",0
170199,"Falls and Trauma",0
170200,"Foreign Object Retained After Surgery",0
170200,"Air Embolism",0
170200,"Blood Incompatibility",0
170200,"Falls and Trauma",0.423
170203,"Foreign Object Retained After Surgery",0
170203,"Air Embolism",0
170203,"Blood Incompatibility",0
170203,"Falls and Trauma",0
170204,"Foreign Object Retained After Surgery",0
170204,"Air Embolism",0
170204,"Blood Incompatibility",0
170204,"Falls and Trauma",0
170208,"Foreign Object Retained After Surgery",0
170208,"Air Embolism",0
170208,"Blood Incompatibility",0
170208,"Falls and Trauma",0
180001,"Foreign Object Retained After Surgery",0
180001,"Air Embolism",0
180001,"Blood Incompatibility",0
180001,"Falls and Trauma",0.62
180002,"Foreign Object Retained After Surgery",0
180002,"Air Embolism",0
180002,"Blood Incompatibility",0
180002,"Falls and Trauma",0
180004,"Foreign Object Retained After Surgery",0
180004,"Air Embolism",0
180004,"Blood Incompatibility",0
180004,"Falls and Trauma",0
180005,"Foreign Object Retained After Surgery",0
180005,"Air Embolism",0
180005,"Blood Incompatibility",0
180005,"Falls and Trauma",0
180009,"Foreign Object Retained After Surgery",0
180009,"Air Embolism",0
180009,"Blood Incompatibility",0
180009,"Falls and Trauma",0.454
180010,"Foreign Object Retained After Surgery",0.165
180010,"Air Embolism",0
180010,"Blood Incompatibility",0
180010,"Falls and Trauma",0.494
180011,"Foreign Object Retained After Surgery",0
180011,"Air Embolism",0
180011,"Blood Incompatibility",0
180011,"Falls and Trauma",0
180012,"Foreign Object Retained After Surgery",0
180012,"Air Embolism",0
180012,"Blood Incompatibility",0
180012,"Falls and Trauma",0.44
180013,"Foreign Object Retained After Surgery",0
180013,"Air Embolism",0
180013,"Blood Incompatibility",0
180013,"Falls and Trauma",0.44
180016,"Foreign Object Retained After Surgery",0
180016,"Air Embolism",0
180016,"Blood Incompatibility",0
180016,"Falls and Trauma",0
180017,"Foreign Object Retained After Surgery",0
180017,"Air Embolism",0
180017,"Blood Incompatibility",0
180017,"Falls and Trauma",0
180018,"Foreign Object Retained After Surgery",0
180018,"Air Embolism",0
180018,"Blood Incompatibility",0
180018,"Falls and Trauma",1.057
180019,"Foreign Object Retained After Surgery",0
180019,"Air Embolism",0
180019,"Blood Incompatibility",0
180019,"Falls and Trauma",0
180020,"Foreign Object Retained After Surgery",0
180020,"Air Embolism",0
180020,"Blood Incompatibility",0
180020,"Falls and Trauma",0
180024,"Foreign Object Retained After Surgery",0
180024,"Air Embolism",0
180024,"Blood Incompatibility",0
180024,"Falls and Trauma",0
180025,"Foreign Object Retained After Surgery",0
180025,"Air Embolism",0
180025,"Blood Incompatibility",0
180025,"Falls and Trauma",0
180027,"Foreign Object Retained After Surgery",0
180027,"Air Embolism",0
180027,"Blood Incompatibility",0
180027,"Falls and Trauma",0.894
180029,"Foreign Object Retained After Surgery",0
180029,"Air Embolism",0
180029,"Blood Incompatibility",0
180029,"Falls and Trauma",0.44
180035,"Foreign Object Retained After Surgery",0.084
180035,"Air Embolism",0
180035,"Blood Incompatibility",0
180035,"Falls and Trauma",0.251
180038,"Foreign Object Retained After Surgery",0
180038,"Air Embolism",0
180038,"Blood Incompatibility",0
180038,"Falls and Trauma",0.54
180040,"Foreign Object Retained After Surgery",0
180040,"Air Embolism",0
180040,"Blood Incompatibility",0
180040,"Falls and Trauma",0.325
180043,"Foreign Object Retained After Surgery",0
180043,"Air Embolism",0
180043,"Blood Incompatibility",0
180043,"Falls and Trauma",0
180044,"Foreign Object Retained After Surgery",0
180044,"Air Embolism",0
180044,"Blood Incompatibility",0
180044,"Falls and Trauma",0.192
180045,"Foreign Object Retained After Surgery",0
180045,"Air Embolism",0
180045,"Blood Incompatibility",0
180045,"Falls and Trauma",0.419
180046,"Foreign Object Retained After Surgery",0
180046,"Air Embolism",0
180046,"Blood Incompatibility",0
180046,"Falls and Trauma",0
180048,"Foreign Object Retained After Surgery",0
